customer_id,first_name,last_name,email,address_id,total_spend,genre
46,CATHERINE,CAMPBELL,CATHERINE.CAMPBELL@sakilacustomer.org,50,427.98,Horror
239,MINNIE,ROMERO,MINNIE.ROMERO@sakilacustomer.org,243,427.98,New
345,CARL,ARTIS,CARL.ARTIS@sakilacustomer.org,350,427.08,Horror
98,LILLIAN,GRIFFIN,LILLIAN.GRIFFIN@sakilacustomer.org,102,427.00,Sports
160,ERIN,DUNN,ERIN.DUNN@sakilacustomer.org,164,426.92,Documentary
381,BOBBY,BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,386,426.60,Sci-Fi
381,BOBBY,BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,386,426.60,Animation
39,DEBRA,NELSON,DEBRA.NELSON@sakilacustomer.org,43,425.13,Action
39,DEBRA,NELSON,DEBRA.NELSON@sakilacustomer.org,43,425.13,Games
39,DEBRA,NELSON,DEBRA.NELSON@sakilacustomer.org,43,425.13,New
472,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,477,425.10,Action
472,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,477,425.10,Games
78,LORI,WOOD,LORI.WOOD@sakilacustomer.org,82,425.07,Animation
84,SARA,PERRY,SARA.PERRY@sakilacustomer.org,88,425.01,Children
533,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,539,425.01,Music
533,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,539,425.01,New
533,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,539,425.01,Horror
84,SARA,PERRY,SARA.PERRY@sakilacustomer.org,88,425.01,Foreign
84,SARA,PERRY,SARA.PERRY@sakilacustomer.org,88,425.01,Family
84,SARA,PERRY,SARA.PERRY@sakilacustomer.org,88,425.01,Drama
566,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,424.98,Horror
566,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,424.98,Family
566,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,424.98,Children
566,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,424.98,Sci-Fi
198,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,202,424.89,Music
198,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,202,424.89,Sci-Fi
198,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,202,424.89,Family
198,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,202,424.89,Comedy
79,RACHEL,BARNES,RACHEL.BARNES@sakilacustomer.org,83,423.90,Sci-Fi
185,ROBERTA,HARPER,ROBERTA.HARPER@sakilacustomer.org,189,423.85,Action
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,66,423.85,Games
185,ROBERTA,HARPER,ROBERTA.HARPER@sakilacustomer.org,189,423.85,Foreign
517,BRAD,MCCURDY,BRAD.MCCURDY@sakilacustomer.org,523,423.00,Drama
150,DANIELLE,DANIELS,DANIELLE.DANIELS@sakilacustomer.org,154,423.00,Sports
308,THOMAS,GRIGSBY,THOMAS.GRIGSBY@sakilacustomer.org,313,423.00,New
96,DIANA,ALEXANDER,DIANA.ALEXANDER@sakilacustomer.org,100,422.92,Documentary
96,DIANA,ALEXANDER,DIANA.ALEXANDER@sakilacustomer.org,100,422.92,Drama
397,JIMMY,SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,402,422.84,Drama
397,JIMMY,SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,402,422.84,Travel
494,RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,499,422.07,New
242,GLENDA,FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,246,422.04,Family
242,GLENDA,FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,246,422.04,Action
242,GLENDA,FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,246,422.04,Animation
29,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,33,421.92,Animation
29,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,33,421.92,New
29,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,33,421.92,Travel
29,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,33,421.92,Foreign
467,ALVIN,DELOACH,ALVIN.DELOACH@sakilacustomer.org,472,419.13,Games
146,JAMIE,RICE,JAMIE.RICE@sakilacustomer.org,150,419.13,Family
467,ALVIN,DELOACH,ALVIN.DELOACH@sakilacustomer.org,472,419.13,Travel
467,ALVIN,DELOACH,ALVIN.DELOACH@sakilacustomer.org,472,419.13,Sports
146,JAMIE,RICE,JAMIE.RICE@sakilacustomer.org,150,419.13,Documentary
146,JAMIE,RICE,JAMIE.RICE@sakilacustomer.org,150,419.13,Animation
484,ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,489,419.10,Children
484,ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,489,419.10,Travel
404,STANLEY,SCROGGINS,STANLEY.SCROGGINS@sakilacustomer.org,409,419.10,Sports
114,GRACE,ELLIS,GRACE.ELLIS@sakilacustomer.org,118,419.01,Sports
114,GRACE,ELLIS,GRACE.ELLIS@sakilacustomer.org,118,419.01,New
114,GRACE,ELLIS,GRACE.ELLIS@sakilacustomer.org,118,419.01,Classics
114,GRACE,ELLIS,GRACE.ELLIS@sakilacustomer.org,118,419.01,Children
576,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,582,418.98,Action
576,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,582,418.98,Sci-Fi
31,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,35,418.96,Classics
312,MARK,RINEHART,MARK.RINEHART@sakilacustomer.org,317,418.96,Action
31,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,35,418.96,Documentary
31,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,35,418.96,Foreign
425,FRANCIS,SIKES,FRANCIS.SIKES@sakilacustomer.org,430,418.96,Travel
482,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,487,416.13,Sports
349,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,354,416.13,Sports
482,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,487,416.13,Sci-Fi
349,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,354,416.13,New
482,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,487,416.13,Drama
306,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,311,416.04,Family
306,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,311,416.04,Travel
306,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,311,416.04,Action
306,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,311,416.04,Sports
51,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,55,416.01,Sci-Fi
51,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,55,416.01,Foreign
51,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,55,416.01,Family
51,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,55,416.01,Comedy
51,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,55,416.01,Animation
502,BRETT,CORNWELL,BRETT.CORNWELL@sakilacustomer.org,507,415.98,Music
